match_id,date,competition,phase,team_a,team_b,goals_a,goals_b,neutral,knockout,elo_a_pre,elo_b_pre,fifa_rank_a_pre,fifa_rank_b_pre,market_prob_a_pre,market_prob_draw_pre,market_prob_b_pre,squad_quality_a_pre,squad_quality_b_pre,historical_strength_a_pre,historical_strength_b_pre,city,venue_country,source_dataset,source_url,data_quality_note
20221125_Wales_vs_Iran,2022-11-25,FIFA World Cup,unknown_stage_from_source,Wales,Iran,0,2,1,,1770.008,1830.997,,,,,,,,0.485729,0.207396,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221125_England_vs_United_States,2022-11-25,FIFA World Cup,unknown_stage_from_source,England,United States,0,0,1,,1959.993,1838.421,,,,,,,,0.536466,0.311154,Al Khor,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221126_Poland_vs_Saudi_Arabia,2022-11-26,FIFA World Cup,unknown_stage_from_source,Poland,Saudi Arabia,2,0,1,,1791.297,1767.122,,,,,,,,0.460986,0.243627,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221126_Argentina_vs_Mexico,2022-11-26,FIFA World Cup,unknown_stage_from_source,Argentina,Mexico,2,0,1,,2006.571,1834.440,,,,,,,,0.688785,0.418522,Lusail,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221126_Tunisia_vs_Australia,2022-11-26,FIFA World Cup,unknown_stage_from_source,Tunisia,Australia,0,1,1,,1753.954,1771.754,,,,,,,,0.244167,0.195196,Al Wakrah,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221126_France_vs_Denmark,2022-11-26,FIFA World Cup,unknown_stage_from_source,France,Denmark,2,1,1,,1980.392,1886.311,,,,,,,,0.596167,0.435926,Doha,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221127_Japan_vs_Costa_Rica,2022-11-27,FIFA World Cup,unknown_stage_from_source,Japan,Costa Rica,0,1,1,,1871.997,1759.937,,,,,,,,0.316488,0.341019,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221127_Spain_vs_Germany,2022-11-27,FIFA World Cup,unknown_stage_from_source,Spain,Germany,1,1,1,,1998.318,1897.535,,,,,,,,0.576727,0.652178,Al Khor,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221127_Belgium_vs_Morocco,2022-11-27,FIFA World Cup,unknown_stage_from_source,Belgium,Morocco,0,2,1,,1983.396,1804.394,,,,,,,,0.501925,0.261765,Doha,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221127_Croatia_vs_Canada,2022-11-27,FIFA World Cup,unknown_stage_from_source,Croatia,Canada,4,1,1,,1854.404,1782.459,,,,,,,,0.522645,0.022500,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221128_Cameroon_vs_Serbia,2022-11-28,FIFA World Cup,unknown_stage_from_source,Cameroon,Serbia,3,3,1,,1689.081,1807.854,,,,,,,,0.257639,0.305648,Al Wakrah,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221128_Brazil_vs_Switzerland,2022-11-28,FIFA World Cup,unknown_stage_from_source,Brazil,Switzerland,1,0,1,,2087.671,1873.088,,,,,,,,0.689291,0.385506,Doha,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221128_South_Korea_vs_Ghana,2022-11-28,FIFA World Cup,unknown_stage_from_source,South Korea,Ghana,2,3,1,,1839.770,1653.596,,,,,,,,0.262381,0.391538,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221128_Portugal_vs_Uruguay,2022-11-28,FIFA World Cup,unknown_stage_from_source,Portugal,Uruguay,2,0,1,,1932.967,1882.599,,,,,,,,0.571976,0.601426,Lusail,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221129_Ecuador_vs_Senegal,2022-11-29,FIFA World Cup,unknown_stage_from_source,Ecuador,Senegal,1,2,1,,1818.298,1759.147,,,,,,,,0.207633,0.504500,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221129_Qatar_vs_Netherlands,2022-11-29,FIFA World Cup,unknown_stage_from_source,Qatar,Netherlands,0,2,0,,1695.756,1950.244,,,,,,,,0.081667,0.617253,Al Khor,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221129_Wales_vs_England,2022-11-29,FIFA World Cup,unknown_stage_from_source,Wales,England,0,3,1,,1751.460,1952.931,,,,,,,,0.457157,0.534878,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221129_Iran_vs_United_States,2022-11-29,FIFA World Cup,unknown_stage_from_source,Iran,United States,0,1,1,,1849.545,1845.484,,,,,,,,0.254020,0.312138,Doha,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221130_Poland_vs_Argentina,2022-11-30,FIFA World Cup,unknown_stage_from_source,Poland,Argentina,0,2,1,,1812.532,2018.157,,,,,,,,0.471767,0.689877,Doha,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221130_Saudi_Arabia_vs_Mexico,2022-11-30,FIFA World Cup,unknown_stage_from_source,Saudi Arabia,Mexico,1,2,1,,1745.887,1822.854,,,,,,,,0.230093,0.414611,Lusail,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221130_Australia_vs_Denmark,2022-11-30,FIFA World Cup,unknown_stage_from_source,Australia,Denmark,1,0,1,,1791.679,1870.863,,,,,,,,0.237407,0.428818,Al Wakrah,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221130_Tunisia_vs_France,2022-11-30,FIFA World Cup,unknown_stage_from_source,Tunisia,France,1,0,1,,1734.029,1995.840,,,,,,,,0.232451,0.599399,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221201_Japan_vs_Spain,2022-12-01,FIFA World Cup,unknown_stage_from_source,Japan,Spain,2,1,1,,1844.449,1992.392,,,,,,,,0.307126,0.574805,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221201_Costa_Rica_vs_Germany,2022-12-01,FIFA World Cup,unknown_stage_from_source,Costa Rica,Germany,2,4,1,,1787.485,1903.461,,,,,,,,0.357613,0.650417,Al Khor,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221201_Croatia_vs_Belgium,2022-12-01,FIFA World Cup,unknown_stage_from_source,Croatia,Belgium,0,0,1,,1876.839,1951.949,,,,,,,,0.533759,0.494954,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221201_Canada_vs_Morocco,2022-12-01,FIFA World Cup,unknown_stage_from_source,Canada,Morocco,1,2,1,,1760.025,1835.842,,,,,,,,0.009000,0.302778,Doha,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221202_Serbia_vs_Switzerland,2022-12-02,FIFA World Cup,unknown_stage_from_source,Serbia,Switzerland,2,3,1,,1800.942,1863.627,,,,,,,,0.308684,0.379532,Doha,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221202_Cameroon_vs_Brazil,2022-12-02,FIFA World Cup,unknown_stage_from_source,Cameroon,Brazil,1,0,1,,1695.993,2097.133,,,,,,,,0.261867,0.690171,Lusail,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221202_Ghana_vs_Uruguay,2022-12-02,FIFA World Cup,unknown_stage_from_source,Ghana,Uruguay,0,2,1,,1684.883,1863.292,,,,,,,,0.431786,0.599148,Al Wakrah,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221202_South_Korea_vs_Portugal,2022-12-02,FIFA World Cup,unknown_stage_from_source,South Korea,Portugal,2,1,1,,1808.483,1952.275,,,,,,,,0.256343,0.578005,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221203_Netherlands_vs_United_States,2022-12-03,FIFA World Cup,unknown_stage_from_source,Netherlands,United States,3,1,1,,1958.007,1866.729,,,,,,,,0.621413,0.324043,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221203_Argentina_vs_Australia,2022-12-03,FIFA World Cup,unknown_stage_from_source,Argentina,Australia,2,1,1,,2028.048,1817.384,,,,,,,,0.690962,0.275175,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221204_France_vs_Poland,2022-12-04,FIFA World Cup,unknown_stage_from_source,France,Poland,3,1,1,,1961.458,1802.641,,,,,,,,0.594449,0.462516,Doha,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221204_England_vs_Senegal,2022-12-04,FIFA World Cup,unknown_stage_from_source,England,Senegal,3,0,1,,1965.664,1783.688,,,,,,,,0.539515,0.545455,Al Khor,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221205_Japan_vs_Croatia,2022-12-05,FIFA World Cup,unknown_stage_from_source,Japan,Croatia,1,1,1,,1873.887,1881.310,,,,,,,,0.328722,0.530208,Al Wakrah,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221205_Brazil_vs_South_Korea,2022-12-05,FIFA World Cup,unknown_stage_from_source,Brazil,South Korea,4,1,1,,2058.928,1837.710,,,,,,,,0.688042,0.275225,Doha,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221206_Morocco_vs_Spain,2022-12-06,FIFA World Cup,unknown_stage_from_source,Morocco,Spain,0,0,1,,1852.331,1962.954,,,,,,,,0.337105,0.570074,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221206_Portugal_vs_Switzerland,2022-12-06,FIFA World Cup,unknown_stage_from_source,Portugal,Switzerland,6,1,1,,1923.048,1880.878,,,,,,,,0.570602,0.389454,Lusail,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221209_Croatia_vs_Brazil,2022-12-09,FIFA World Cup,unknown_stage_from_source,Croatia,Brazil,1,1,1,,1880.861,2070.497,,,,,,,,0.526803,0.689216,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221209_Netherlands_vs_Argentina,2022-12-09,FIFA World Cup,unknown_stage_from_source,Netherlands,Argentina,2,2,1,,1974.470,2037.675,,,,,,,,0.625484,0.691882,Lusail,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221210_Morocco_vs_Portugal,2022-12-10,FIFA World Cup,unknown_stage_from_source,Morocco,Portugal,1,0,1,,1858.800,1955.508,,,,,,,,0.338417,0.578333,Doha,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221210_England_vs_France,2022-12-10,FIFA World Cup,unknown_stage_from_source,England,France,1,2,1,,1979.629,1973.772,,,,,,,,0.544069,0.598038,Al Khor,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221213_Argentina_vs_Croatia,2022-12-13,FIFA World Cup,unknown_stage_from_source,Argentina,Croatia,3,0,1,,2033.897,1891.306,,,,,,,,0.690741,0.523533,Lusail,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221214_France_vs_Morocco,2022-12-14,FIFA World Cup,unknown_stage_from_source,France,Morocco,2,0,1,,1995.126,1885.499,,,,,,,,0.601170,0.367778,Al Khor,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221217_Croatia_vs_Morocco,2022-12-17,FIFA World Cup,unknown_stage_from_source,Croatia,Morocco,2,1,1,,1874.596,1870.236,,,,,,,,0.512386,0.351061,Al Rayyan,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20221218_Argentina_vs_France,2022-12-18,FIFA World Cup,unknown_stage_from_source,Argentina,France,3,3,1,,2050.606,2010.389,,,,,,,,0.691967,0.604638,Lusail,Qatar,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240614_Germany_vs_Scotland,2024-06-14,UEFA Euro,unknown_stage_from_source,Germany,Scotland,5,1,0,,1903.973,1730.932,,,,,,,,0.652535,0.291094,Munich,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240615_Hungary_vs_Switzerland,2024-06-15,UEFA Euro,unknown_stage_from_source,Hungary,Switzerland,1,3,1,,1777.009,1793.823,,,,,,,,0.483798,0.380565,Cologne,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240615_Spain_vs_Croatia,2024-06-15,UEFA Euro,unknown_stage_from_source,Spain,Croatia,3,0,1,,1968.943,1888.733,,,,,,,,0.568245,0.520897,Berlin,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240615_Italy_vs_Albania,2024-06-15,UEFA Euro,unknown_stage_from_source,Italy,Albania,2,1,1,,1916.728,1601.266,,,,,,,,0.621406,0.333333,Dortmund,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240616_Slovenia_vs_Denmark,2024-06-16,UEFA Euro,unknown_stage_from_source,Slovenia,Denmark,1,1,1,,1687.770,1826.517,,,,,,,,0.242222,0.421964,Stuttgart,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240616_Serbia_vs_England,2024-06-16,UEFA Euro,unknown_stage_from_source,Serbia,England,0,1,1,,1760.508,1967.698,,,,,,,,0.295500,0.539613,Gelsenkirchen,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240616_Poland_vs_Netherlands,2024-06-16,UEFA Euro,unknown_stage_from_source,Poland,Netherlands,1,2,1,,1748.423,1946.762,,,,,,,,0.453622,0.622695,Hamburg,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240617_Austria_vs_France,2024-06-17,UEFA Euro,unknown_stage_from_source,Austria,France,0,1,1,,1785.428,2027.160,,,,,,,,0.416026,0.602557,Düsseldorf,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240617_Romania_vs_Ukraine,2024-06-17,UEFA Euro,unknown_stage_from_source,Romania,Ukraine,3,0,1,,1668.083,1792.558,,,,,,,,0.347523,0.326771,Munich,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240617_Belgium_vs_Slovakia,2024-06-17,UEFA Euro,unknown_stage_from_source,Belgium,Slovakia,0,1,1,,1960.985,1669.578,,,,,,,,0.493151,0.322424,Frankfurt,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240618_Turkey_vs_Georgia,2024-06-18,UEFA Euro,unknown_stage_from_source,Turkey,Georgia,3,1,1,,1726.522,1632.825,,,,,,,,0.361964,,Dortmund,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240618_Portugal_vs_Czech_Republic,2024-06-18,UEFA Euro,unknown_stage_from_source,Portugal,Czech Republic,2,1,1,,1950.023,1734.455,,,,,,,,0.571126,0.454479,Leipzig,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240619_Germany_vs_Hungary,2024-06-19,UEFA Euro,unknown_stage_from_source,Germany,Hungary,2,0,0,,1920.875,1755.220,,,,,,,,0.655171,0.472803,Stuttgart,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240619_Scotland_vs_Switzerland,2024-06-19,UEFA Euro,unknown_stage_from_source,Scotland,Switzerland,1,1,1,,1714.030,1815.612,,,,,,,,0.279545,0.390889,Cologne,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240619_Croatia_vs_Albania,2024-06-19,UEFA Euro,unknown_stage_from_source,Croatia,Albania,2,2,1,,1867.016,1595.389,,,,,,,,0.510220,0.261250,Hamburg,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240620_Spain_vs_Italy,2024-06-20,UEFA Euro,unknown_stage_from_source,Spain,Italy,1,0,1,,1990.660,1922.605,,,,,,,,0.572427,0.623992,Gelsenkirchen,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240620_Slovenia_vs_Serbia,2024-06-20,UEFA Euro,unknown_stage_from_source,Slovenia,Serbia,1,1,1,,1695.737,1750.731,,,,,,,,0.254333,0.283571,Munich,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240620_Denmark_vs_England,2024-06-20,UEFA Euro,unknown_stage_from_source,Denmark,England,1,1,1,,1818.550,1977.475,,,,,,,,0.420936,0.543289,Frankfurt,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240620_Argentina_vs_Canada,2024-06-20,Copa América,unknown_stage_from_source,Argentina,Canada,2,0,1,,2064.829,1750.000,,,,,,,,0.690833,0.015000,Atlanta,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240621_Poland_vs_Austria,2024-06-21,UEFA Euro,unknown_stage_from_source,Poland,Austria,1,3,1,,1738.259,1777.063,,,,,,,,0.445912,0.406750,Berlin,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240621_Netherlands_vs_France,2024-06-21,UEFA Euro,unknown_stage_from_source,Netherlands,France,0,0,1,,1956.926,2035.525,,,,,,,,0.626193,0.605570,Leipzig,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240621_Slovakia_vs_Ukraine,2024-06-21,UEFA Euro,unknown_stage_from_source,Slovakia,Ukraine,1,2,1,,1704.966,1755.535,,,,,,,,0.375139,0.304902,Düsseldorf,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240621_Peru_vs_Chile,2024-06-21,Copa América,unknown_stage_from_source,Peru,Chile,0,0,1,,1763.190,1730.725,,,,,,,,0.430382,0.420724,Arlington,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240622_Belgium_vs_Romania,2024-06-22,UEFA Euro,unknown_stage_from_source,Belgium,Romania,2,0,1,,1925.597,1705.106,,,,,,,,0.487095,0.365877,Cologne,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240622_Georgia_vs_Czech_Republic,2024-06-22,UEFA Euro,unknown_stage_from_source,Georgia,Czech Republic,1,1,1,,1616.523,1725.035,,,,,,,,0.000000,0.442071,Hamburg,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
20240622_Turkey_vs_Portugal,2024-06-22,UEFA Euro,unknown_stage_from_source,Turkey,Portugal,0,3,1,,1742.824,1959.443,,,,,,,,0.383966,0.576244,Dortmund,Germany,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
